label,image_path,image_name,arrays,0_2,4_6,8_12,15_20,25_32,38_43,48_53,60_100,gt
38_43,../OUTPUT/faces_detected/38_43/image_1322.jpg,image_1322.jpg,"[[191 162 117 ... 149 150 183]
 [126 146  95 ... 142 118 156]
 [139 112  98 ... 141 108 113]
 ...
 [ 48  44  48 ... 129 158 131]
 [ 51  34  33 ... 115 127 162]
 [ 48  32  31 ... 101 115 114]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1586.jpg,image_1586.jpg,"[[ 71  89  86 ...  26  28  28]
 [ 86 103  94 ...  23  25  26]
 [100 106  98 ...  21  23  26]
 ...
 [ 25  25  24 ...  21  21  25]
 [ 22  20  18 ...  19  20  23]
 [ 17  20  17 ...  17  18  20]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1549.jpg,image_1549.jpg,"[[85 80 89 ... 45 94 83]
 [74 92 84 ... 26 83 90]
 [63 68 72 ... 21 55 84]
 ...
 [79 80 76 ... 33 44 31]
 [79 78 78 ... 56 33 29]
 [80 81 69 ... 52 33 26]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1101.jpg,image_1101.jpg,"[[ 45  44  49 ... 117 117 119]
 [ 49  49  47 ... 118 123 122]
 [ 53  53  60 ... 116 118 121]
 ...
 [ 38  29  28 ... 126 126 125]
 [ 45  38  37 ... 127 129 129]
 [ 56  53  43 ... 125 127 132]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1703.jpg,image_1703.jpg,"[[ 73 110 108 ...  41  45  52]
 [ 92 107 117 ...  40  43  49]
 [107 112 122 ...  43  41  54]
 ...
 [ 58  66  66 ...  36  37  41]
 [ 40  70  80 ...  29  44  50]
 [ 35  46  64 ...  23  57  33]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1645.jpg,image_1645.jpg,"[[ 18  17  17 ... 151 154 186]
 [ 18  17  17 ... 150 161 182]
 [ 19  20  20 ... 140 162 169]
 ...
 [ 19  13  20 ... 119 209 202]
 [ 26  14  22 ... 171 190 202]
 [ 29  17  19 ... 222 219 226]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_433.jpg,image_433.jpg,"[[ 14  15  16 ...  42  40  38]
 [ 12  12  12 ...  32  33  32]
 [ 12  12  12 ...  27  31  32]
 ...
 [ 16  20  20 ... 103  78  82]
 [  7   8   7 ... 179 163 151]
 [  9   7   4 ... 198 196 197]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_545.jpg,image_545.jpg,"[[82 78 72 ... 89 84 83]
 [80 77 68 ... 90 88 85]
 [78 77 64 ... 88 90 88]
 ...
 [18 15 19 ... 77 81 81]
 [14 13 17 ... 80 84 83]
 [14 13 14 ... 80 83 83]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1760.jpg,image_1760.jpg,"[[ 26  23  26 ... 181 166 162]
 [ 24  20  20 ... 151 151 145]
 [ 26  21  25 ... 139 147 142]
 ...
 [ 24  20  24 ... 177 183 182]
 [ 23  20  20 ... 177 182 182]
 [ 22  20  19 ... 157 181 183]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_436.jpg,image_436.jpg,"[[158 189 200 ... 177 191 201]
 [181 193 202 ... 204 209 203]
 [178 221 215 ... 204 199 198]
 ...
 [171 173 173 ... 197 192 157]
 [173 174 173 ... 193 188 127]
 [175 176 172 ... 188 189 196]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_979.jpg,image_979.jpg,"[[109  95  97 ...  39  30  33]
 [126 112 118 ...  82  32  27]
 [196 165 126 ... 124  51  31]
 ...
 [ 29  26  31 ...  54  39  39]
 [ 14  18  20 ...  98  37  33]
 [ 11  10  10 ... 171  40  40]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1510.jpg,image_1510.jpg,"[[ 27  23  16 ... 151 156 148]
 [ 20  19  20 ... 148 133 147]
 [ 23  22  20 ... 148 143 141]
 ...
 [162 222 242 ... 112 102  75]
 [139 222 243 ...  95  75  50]
 [104 218 235 ...  66  55  27]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_141.jpg,image_141.jpg,"[[105 114 124 ...  86  98 169]
 [100 112 115 ...  79  84 108]
 [107 115  93 ...  67  69  90]
 ...
 [ 63  39  48 ...  13  18  11]
 [ 66  56  41 ...  11  16  14]
 [ 61  68  47 ...  12  12  12]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_2176.jpg,image_2176.jpg,"[[ 9  7 10 ...  4 12 22]
 [ 4  6  8 ...  5  4  9]
 [ 6  6  6 ...  5  4  9]
 ...
 [23 14 11 ... 16 15 17]
 [ 8  9  9 ... 18 15 17]
 [ 5  7  7 ... 19 17 18]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_2155.jpg,image_2155.jpg,"[[122 104 104 ...  87 155 117]
 [141  92 107 ...  80  87  86]
 [179  95 100 ... 141  96  58]
 ...
 [120 164 165 ... 133  55 139]
 [159 178 175 ... 125 173  72]
 [120 187 185 ... 162  69  70]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_810.jpg,image_810.jpg,"[[51 56 55 ... 45 44 63]
 [49 53 53 ... 45 43 55]
 [48 46 46 ... 44 43 53]
 ...
 [70 75 76 ... 11 12 12]
 [75 76 71 ... 16 12 13]
 [77 74 73 ... 26 21 15]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_2246.jpg,image_2246.jpg,"[[204 199 195 ... 130 151 155]
 [202 198 164 ... 113 145 155]
 [197 179 109 ...  90 116 145]
 ...
 [ 61  60  61 ...  55  50  52]
 [ 55  59  60 ...  59  53  45]
 [ 51  57  56 ...  58  47  47]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1134.jpg,image_1134.jpg,"[[161  62  84 ... 151 210 227]
 [128  81  94 ... 166 167 237]
 [151  58 104 ... 157 160 134]
 ...
 [ 67  53  55 ...  91  72  69]
 [ 48  90  36 ...  82  75  36]
 [ 30  25  20 ...  59  45  18]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_222.jpg,image_222.jpg,"[[102 140 179 ... 175 182 179]
 [121 102 176 ... 173 184 175]
 [138 148 160 ... 167 192 182]
 ...
 [155 157 167 ... 163 169 177]
 [143 154 165 ... 161 163 175]
 [151 152 162 ... 149 160 159]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_731.jpg,image_731.jpg,"[[207 199 171 ...  26  12  10]
 [209 210 193 ...  25  21  13]
 [185 181 199 ...  27  16  11]
 ...
 [ 14  42  75 ...  18  14  13]
 [ 14  26  78 ...  13  19  15]
 [ 13  18  35 ...  15  16  17]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_2090.jpg,image_2090.jpg,"[[45 48 49 ... 63 64 68]
 [37 55 63 ... 58 60 60]
 [32 54 71 ... 37 43 42]
 ...
 [60 54 49 ... 66 34 14]
 [82 59 53 ... 50 13 26]
 [90 59 47 ... 48 16 20]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1197.jpg,image_1197.jpg,"[[ 73  23  21 ...  43  56  61]
 [ 79  23  21 ...  39  41  48]
 [ 53  20  18 ...  41  35  43]
 ...
 [125 207 178 ... 159 131 144]
 [199 173 155 ... 161 133 148]
 [178 156 127 ... 159 133 145]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_2151.jpg,image_2151.jpg,"[[ 36  18  22 ...  45  98 130]
 [ 19  27  31 ...  56  82  15]
 [ 23  27  41 ...   6   6   6]
 ...
 [208 209 209 ...  84  90  92]
 [205 209 211 ...  82  87  93]
 [199 209 210 ...  80  89  94]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_663.jpg,image_663.jpg,"[[ 55  54  49 ... 120  98 105]
 [ 54  51  50 ... 133 112  98]
 [ 61  60  51 ... 135 131 111]
 ...
 [103  89  96 ... 108 112 120]
 [108  97  98 ... 106 111 118]
 [ 99  85  83 ... 111 113 123]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1803.jpg,image_1803.jpg,"[[ 32  31  24 ... 109 109 100]
 [ 27  27  30 ... 103 103 105]
 [ 28  29  28 ...  97  91  98]
 ...
 [ 85  98  99 ...  17  18  21]
 [ 91 104 103 ...  18  19  20]
 [ 96 107 103 ...  20  19  19]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1818.jpg,image_1818.jpg,"[[239 207  51 ... 167 242 244]
 [239  93  62 ...  88 243 243]
 [208  63  50 ...  73 244 243]
 ...
 [ 35  20  39 ...  45  46  47]
 [ 32  24  39 ...  48  44  50]
 [ 28  23  31 ...  50  44  48]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1513.jpg,image_1513.jpg,"[[ 9  9  8 ... 11 11 11]
 [ 9  9 10 ... 16 14 12]
 [10 11 12 ... 14 15 12]
 ...
 [56 67 81 ... 16 14 16]
 [71 65 74 ... 17 14 12]
 [94 59 78 ... 14 16 16]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_626.jpg,image_626.jpg,"[[101  96  92 ... 208 215 222]
 [ 98 102 103 ... 210 206 211]
 [100  95 129 ... 208 206 214]
 ...
 [ 99 102  94 ... 161  58  49]
 [121  94  95 ... 156 126 116]
 [ 96  94  96 ... 159  71  62]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_2114.jpg,image_2114.jpg,"[[105  88  79 ... 159 192 195]
 [ 62 118 102 ... 137 146 150]
 [190 144 143 ... 145 151 136]
 ...
 [249 249 249 ... 246 247 242]
 [252 252 252 ... 251 250 250]
 [252 252 252 ... 251 252 252]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1417.jpg,image_1417.jpg,"[[44 36 38 ... 29 33 29]
 [42 43 40 ... 40 44 43]
 [50 39 45 ... 34 31 39]
 ...
 [26 31 35 ... 26 22 28]
 [51 54 56 ... 25 29 22]
 [28 39 84 ... 26 25 28]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_912.jpg,image_912.jpg,"[[ 35  54  16 ... 121 113 123]
 [ 33  34  15 ... 113 106 114]
 [ 29  25  13 ... 108 101 109]
 ...
 [ 10  13  22 ...  12  18  20]
 [ 15  16  21 ...  14  18  21]
 [ 17  19  28 ...  18  16  20]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_135.jpg,image_135.jpg,"[[ 41  51  71 ...  37  40  41]
 [ 43  61  69 ...  47  50  38]
 [ 47  56  71 ...  52  39  41]
 ...
 [104  67  77 ... 134 104  82]
 [ 90  71  72 ... 164 125 103]
 [ 69  73  79 ... 133 103  76]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1302.jpg,image_1302.jpg,"[[39 33 28 ... 15 17 15]
 [35 31 25 ... 16 16 14]
 [35 21 21 ... 17 15 13]
 ...
 [13 13 13 ...  9  9 12]
 [12 12 12 ...  9  9 12]
 [13 12 13 ... 10 11 12]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_934.jpg,image_934.jpg,"[[ 15  15  14 ...  27  29  32]
 [ 23  18  16 ...  30  27  25]
 [ 43  41  32 ...  22  25  23]
 ...
 [ 60  60  60 ... 176 170 173]
 [ 61  62  64 ... 172 176 163]
 [ 57  63  62 ... 169 169 168]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1894.jpg,image_1894.jpg,"[[ 52  66  39 ... 113 122 190]
 [ 82  78  51 ... 131 234 205]
 [ 41 143 182 ...  90 129 151]
 ...
 [139 112  85 ...  25  35  40]
 [163 156 126 ...  22  35  32]
 [165 155 150 ...  39  23  19]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1690.jpg,image_1690.jpg,"[[227 201 183 ... 236 236 231]
 [190 169 181 ... 238 235 230]
 [174 164 164 ... 221 241 226]
 ...
 [127 137 109 ...  20  16  13]
 [142 123 111 ...  26  28  16]
 [153 119 118 ...  23  24  21]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_401.jpg,image_401.jpg,"[[139 132 135 ... 128 128 126]
 [139 135 136 ... 128 128 128]
 [139 141 136 ... 127 126 125]
 ...
 [ 59  57  61 ...  70  73  72]
 [ 61  60  57 ...  71  74  74]
 [ 62  58  59 ...  71  72  72]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1731.jpg,image_1731.jpg,"[[ 79  81  86 ... 104  64  74]
 [ 82  71  64 ... 112  87  62]
 [ 80  65  68 ...  91  92  76]
 ...
 [ 22  16  14 ...   6   7  20]
 [ 28  16  11 ...   5   9  28]
 [ 23  13  12 ...   6  14  39]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_2160.jpg,image_2160.jpg,"[[ 78  98 110 ...  34  39 171]
 [ 54 102 103 ...  17  39  56]
 [ 39  90 111 ...  15  31  71]
 ...
 [219 221 216 ... 163 156 146]
 [223 212 216 ... 164 161 145]
 [228 210 206 ... 161 168 152]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1138.jpg,image_1138.jpg,"[[15 15 17 ... 30 52 98]
 [16 15 16 ... 27 46 94]
 [15 14 15 ... 30 33 85]
 ...
 [20 18 18 ... 21 22 25]
 [24 19 17 ... 22 22 23]
 [28 23 21 ... 25 21 22]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1844.jpg,image_1844.jpg,"[[  9   8  10 ...   6   7   9]
 [ 10   9   9 ...   5   8   9]
 [ 10   9   9 ...   5   8   9]
 ...
 [190 183  25 ...  15  10   8]
 [149 203  18 ...  10  12  12]
 [119 222  32 ...  13  11  11]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_611.jpg,image_611.jpg,"[[121 124 123 ...  86  84  86]
 [125 128 122 ...  85  81  81]
 [120 124 124 ...  82  84  87]
 ...
 [ 15  15  16 ...  84  78  83]
 [ 16  14  16 ...  89  78  85]
 [ 15  15  14 ...  83  77  80]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_671.jpg,image_671.jpg,"[[ 5 59 64 ... 87 86 76]
 [25 58 58 ... 65 83 87]
 [58 56 56 ... 77 69 75]
 ...
 [14 12 16 ... 63 42 41]
 [11 12 16 ... 57 45 39]
 [13 11 13 ... 49 38 40]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_2170.jpg,image_2170.jpg,"[[ 20  31  35 ... 165 167 171]
 [ 22  25  35 ... 165 170 171]
 [ 22  26  40 ... 163 169 169]
 ...
 [ 37  43  62 ...  53  41  42]
 [ 39  36  46 ...  51  38  39]
 [ 41  34  45 ...  56  38  38]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1452.jpg,image_1452.jpg,"[[122 132 140 ... 124 119 116]
 [112 121 131 ... 128 122 119]
 [113 116 123 ... 131 125 122]
 ...
 [188 185 184 ... 198 196 191]
 [188 185 184 ... 196 193 189]
 [191 188 184 ... 193 189 185]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1342.jpg,image_1342.jpg,"[[ 41  63  73 ...  22  20  19]
 [ 48  70  82 ...  26  25  16]
 [ 54  77  93 ...  24  21  16]
 ...
 [110 101  80 ... 107 114 108]
 [105  91  74 ... 112 117 110]
 [ 94  81  62 ... 109 114 111]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_77.jpg,image_77.jpg,"[[26 26 25 ... 48 49 47]
 [24 21 24 ... 49 49 47]
 [23 22 25 ... 38 41 43]
 ...
 [16 17 17 ... 21 20 21]
 [15 14 17 ... 19 18 21]
 [16 15 17 ... 19 18 21]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_966.jpg,image_966.jpg,"[[245 235 211 ...  52  45  41]
 [242 230 194 ...  56  55  56]
 [239 222 187 ...  48  55  60]
 ...
 [148 126 131 ... 122 121 128]
 [164 136 127 ... 115 122 127]
 [169 143 128 ... 111 116 128]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1799.jpg,image_1799.jpg,"[[ 17  23  26 ...  87  90 101]
 [ 17  22  22 ...  91 108 117]
 [ 16  21  24 ...  95 105 118]
 ...
 [ 63  77  67 ...  17  12  12]
 [ 86 105  88 ...  20  16  14]
 [101 125 100 ...  25  22  15]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1478.jpg,image_1478.jpg,"[[129 133 130 ...  64 109  94]
 [128 129 132 ...  14  87  81]
 [128 129 130 ...   8  65  72]
 ...
 [ 16  12  11 ...  13   9  13]
 [ 12  11  11 ...  50  16  18]
 [  8  17  16 ...  48  51  48]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_73.jpg,image_73.jpg,"[[112 114 121 ...  57  71  81]
 [115 117 122 ...  50  67  76]
 [122 120 122 ...  28  52  75]
 ...
 [ 71  28  24 ...  11  13  15]
 [ 67  30  22 ...  11  11  15]
 [ 72  29  23 ...  16  13  15]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1551.jpg,image_1551.jpg,"[[231  74  38 ... 218  38 114]
 [217  49  46 ... 242  44 113]
 [130  49  29 ... 183  43 110]
 ...
 [ 57  41  37 ...  48  50  47]
 [ 51  39  32 ...  49  51  49]
 [ 40  36  29 ...  52  52  52]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1567.jpg,image_1567.jpg,"[[180 155 124 ...  69  66  64]
 [191 190 196 ...  71  78  67]
 [190 186 195 ...  83  76  69]
 ...
 [  9  10  11 ...  30  36  69]
 [ 10   7   9 ...  29  50  69]
 [  4   9  11 ...  41  67  81]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1861.jpg,image_1861.jpg,"[[75 35 20 ... 32 28 29]
 [60 27 19 ... 29 27 28]
 [48 22 13 ... 25 28 28]
 ...
 [12 13 16 ... 14 17 21]
 [17 14 16 ... 13 19 17]
 [14 14 14 ... 14 17 17]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1470.jpg,image_1470.jpg,"[[110 120 131 ...  22  29  19]
 [126 118 141 ...  28  29  35]
 [109 122 132 ...  26  30  36]
 ...
 [175 181 178 ... 123 108 104]
 [175 178 158 ... 121 107  49]
 [177 188 112 ... 110 107 155]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1821.jpg,image_1821.jpg,"[[114 117  95 ... 104  85  54]
 [102 153 104 ...  98 107  55]
 [ 97 140 107 ...  97 116  53]
 ...
 [242 165 171 ...  52 112 161]
 [174 180 129 ...  63 180 245]
 [128 167 132 ... 148 185 216]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1811.jpg,image_1811.jpg,"[[162 177 168 ... 131  90 154]
 [137 157 167 ... 120  79 168]
 [167 168 171 ... 107  77 164]
 ...
 [ 28  31  41 ... 152 134 157]
 [ 25  23  36 ... 146  93 101]
 [ 21  23  27 ... 146 130 142]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1987.jpg,image_1987.jpg,"[[ 36  61 114 ...  94  94 207]
 [ 42  84 114 ...  50 125 147]
 [ 43  68 119 ...  33 115  85]
 ...
 [198 201 133 ...  96  83  79]
 [187 207 141 ... 124  99  93]
 [ 76 200 116 ... 128 132 124]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_2165.jpg,image_2165.jpg,"[[133 134 151 ... 233 227 219]
 [134 131 150 ... 238 232 221]
 [142 128 142 ... 228 237 234]
 ...
 [112 112  32 ... 184 153 164]
 [134 123  47 ... 157 165 189]
 [153 146  88 ... 155 190 182]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_125.jpg,image_125.jpg,"[[42 40 31 ... 35 35 34]
 [41 31 24 ... 34 31 34]
 [36 27 21 ... 34 34 25]
 ...
 [ 9  8  9 ... 38 12 15]
 [ 9 13 10 ... 28 14 17]
 [12 12 12 ... 24 13 20]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_953.jpg,image_953.jpg,"[[123 122 123 ...  45  40  50]
 [125 124 123 ...  51  47  43]
 [124 124 127 ...  53  49  47]
 ...
 [227 226 226 ... 102  50  46]
 [227 226 228 ...  70  45  44]
 [228 228 227 ...  51  46  37]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_98.jpg,image_98.jpg,"[[195 194 192 ...  22  18  13]
 [193 193 194 ...  21  18  14]
 [196 197 195 ...  16  17  12]
 ...
 [194 114  81 ...  90  86  77]
 [ 55  97  97 ...  97  89  81]
 [ 86  94 101 ...  96  88  82]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1288.jpg,image_1288.jpg,"[[ 20  22  21 ... 120 124 132]
 [ 18  21  21 ... 120 126 137]
 [ 22  23  23 ... 112 125 135]
 ...
 [109  84  78 ...  14  16  16]
 [132  95  78 ...  18  13  17]
 [136 126  83 ...  30  24  19]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_2210.jpg,image_2210.jpg,"[[145 142 145 ...  36  33  29]
 [155 148 148 ...  23  39  29]
 [158 147 160 ...  17  28  42]
 ...
 [150 140 143 ...  43  17  22]
 [149 144 134 ...  64  25  17]
 [139 148 122 ...  79  42  27]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_856.jpg,image_856.jpg,"[[126  82  28 ... 113 232 135]
 [101  38  37 ... 131 228 136]
 [ 80  35  37 ... 166 220 139]
 ...
 [127 111  72 ... 137 193  97]
 [127  85  63 ... 168 145  98]
 [128  66  41 ... 213 107  95]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_862.jpg,image_862.jpg,"[[ 18  16  16 ... 206 218 208]
 [ 27  16  15 ... 221 227 231]
 [ 22  17  15 ... 196 176 186]
 ...
 [ 85  80  73 ...  10  10   9]
 [ 83  79  77 ...  10  10   8]
 [ 75  71  71 ...  10  10   8]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_1647.jpg,image_1647.jpg,"[[177 178 180 ... 123 114 109]
 [178 177 180 ... 130 119 104]
 [181 178 180 ... 127 113 100]
 ...
 [204 201 196 ... 157 156 156]
 [202 202 199 ... 150 152 153]
 [209 201 200 ... 146 148 149]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_366.jpg,image_366.jpg,"[[ 23  25  26 ... 142 153  71]
 [ 24  27  26 ... 217 201 115]
 [ 24  28  34 ... 248 217 154]
 ...
 [ 20  16  13 ...  36  38  36]
 [ 24  16  12 ...  43  44  41]
 [ 18  25  17 ...  45  36  41]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
38_43,../OUTPUT/faces_detected/38_43/image_414.jpg,image_414.jpg,"[[75 27 18 ... 16  3  5]
 [67 33 15 ... 19 38 32]
 [43 39 20 ... 22 38 30]
 ...
 [10 14 18 ...  9 17 20]
 [11 14 18 ... 21  8 21]
 [12 14 16 ... 20 14 18]]",0,0,0,0,0,1,0,0,"[0, 0, 0, 0, 0, 1, 0, 0]"
